"Ornithogalum pyrenaicum","B",,,40
"Ornithogalum umbellatum","B",,,40
"Orobanche minor",,1,,"comment"
"Orontium aquaticum","B",,,70
"Orostachys iwarenge",,1,,70
"Orthrosanthus chimboracensis",,,2,"70L"
"Orthrosanthus chimboracensis v. centroamericanus",,1,,"70L"
"Orychophragmus violacens",,,2,70
"Orychophragmus violacens",,1,,"70L"
"Osbeckia stellata","B",,,"70L"
"Osmaronia cerasiformis",,,2,"rotted"
"Ostrowskia magnifica","B",,,40
"Ostrya virginiana","B",,,"70D GA-3 40"
"Ourisia macrophylla","B",,,"70L"
"Ourisia polyantha",,,2,"70L"
"Oxalis magellanica","B",,,40
"Oxalis sp.","B",,,70
"Oxydendrum arborescens","B",,,"70L"
"Oxypetalum caeruleum",,1,,70
"Oxyria digyna",,1,,70
"Oxytropis besseyi","B",,,70
"Oxytropis cachmerica","B",,,70
"Oxytropis chankaensis","B",,,"OT"
"Oxytropis chiliophylla",,1,,"puncture, 70D"
"Oxytropis chiliophylla","B",,,"puncture, 70"
"Oxytropis chiliophylla ",,,2,"puncture, 70"
"Oxytropis halleri","B",,,"OT"
"Oxytropis humifusa","B",,,"40-70"
"Oxytropis lamberti","B",,,"70-40"
"Oxytropis megalantha","B",,,"OT"
"Oxytropis multiceps","B",,,"70-40"
"Oxytropis sericea","B",,,70
"Oxytropis shokanbetshensis","B",,,"OT"
"Oxytropis splendens","B",,,"puncture, 70"
"Oxytropis viscida","B",,,40
"Oxytropis williamsii","B",,,70
"Pachycereus pectin-aboriginum",,"1c",,"70 GA-3"
"Pachystegia insignis minor",,,2,"comment"
"Pachystegia insignis minor",,1,,"70D"
"Pachystegia insignis minor","B",,,40
"Paeonea anomala","B",,,"70-40-70"
"Paeonea broteri","B",,,"70-40"
"Paeonea brownii","B",,,40
"Paeonea cambessedi","B",,,"70-40"
"Paeonea emodi","B",,,"70-40-70"
"Paeonea lutea","B",,,"70-40-70"
"Paeonea mlkosewetschii","B",,,"70-40-70"
"Paeonea obovata","B",,,"70-40-70"
"Paeonea officinalis","B",,,"70-40-70"
"Paeonea suffruticosa","B",,,"70-40-70"
"Paeonea vernalis","B",,,"70-40-70-40"
"Panax quinquifolium","B",,,"40-70-40-70-OT"
"Panax trifolium","B",,,"no germ"
"Pancratium maritimum",,,2,70
"Pancratium maritimum",,1,,"70D"
"Pandorea jasminoides",,,2,"70D"
"Pandorea jasminoides",,1,,70
"Panicum violaceum","Bg",,,"D-70"
"Panicum virgatum","Bg",,,"D-70"
"Paonea broteri",,1,,"70-40-70-40-70-40-70-40-70"
"Paonea suffruticosa",,,2,"40-70D"
"Paonea suffruticosa",,1,,"70D-40-70D"
"Papaver alboroseum","B",,,70
"Papaver amenum",,1,,"70 GA-3"
"Papaver atlanticum","B",,,70
"Papaver degenii",,,2,"70D"
"Papaver degenii",,1,,70
"Papaver ecoanense",,,2,"70D"
"Papaver ecoanense",,1,,"70L"
"Papaver faurei",,1,,"70L"
"Papaver julicum",,1,,"70 GA-3"
"Papaver kluantense",,,2,"empty"
"Papaver kluantense",,1,,"no germ"
"Papaver lapponicum","B",,,"40-70"
"Papaver miyabeanum","B",,,70
"Papaver nudicaule",,,2,"50-85"
"Papaver nudicaule","B",,,70
"Papaver orientale","B",,,70
"Papaver pilosum",,1,,"70 GA-3"
"Papaver pyrenaicum v. rhaeticum",,1,,"70 GA-3"
"Papaver radicatum",,1,,"70 GA-3"
"Papaver ruprifagum","B",,,"D-70"
"Papaver sendtueri",,,2,"70L"
"Papaver somniferum",,1,,"70L"
"Papaver somniferum","B",,,"D-70"
"Papaver tatrae","B",,,70
"Papaver tatricum","B",,,"OT"
"Paradisea liliastrum",,1,,"OT"
"Paradisea liliastrum","B",,,"OT"
"Paradisea racemosum",,1,,"comment"
"Parahebe linifolia",,1,,"70L"
"Paraquilegia grandiflora","B",,,"OT"
"Paris quadrifolia","B",,,"70-40-70"
"Parnassia fimbriata","B",,,"40-70L-40-70L"
"Parnassia glauca","B",,,"40-70L"
"Parnassia laxmannii","B",,,70
"Parnassia palustris",,1,,"70 GA-3"
"Parnassia palustris","B",,,"70L"
"Parochetus communis",,,2,"puncture, 70D"
"Parodia amblayensis",,"1c",,"70 GA-3"
"Parodia aureispina",,"1c",,"70 GA-3"
"Parodia cabracoraliensis",,"1c",,"70 GA-3"
"Parodia comarapana",,"1c",,"70 GA-3"
"Parodia comarapana ",,,"2c","70 GA-3"
"Parodia laui",,"1c",,"70 GA-3"
"Parodia mazanensis",,"1c",,"no germ"
"Parodia microthele",,,"2c","OS 32-75 GA-3 or GA-4"
"Parodia microthele",,"1c",,"70 GA-3"
"Parodia minuta",,"1c",,"70 GA-3"
"Paronychia sp.","B",,,70
"Parrotia persica","B",,,40
"Parrotiopsis jacquemontiana","B",,,"70-40-70-40-70"
"Parrya menziesii","B",,,"70-40-70"
"Parrya schugnana","B",,,"70-40-70"
"Parsonia capsularis",,1,,"70D"
"Parthenocissus quinquifolia","B",,,"WC, 70-40-70"
"Parthenocissus tricuspidata","B",,,"WC 7 d, 70"
"Passiflora antiquiensis",,1,,"125 4 d, 70"
"Passiflora cinnabarina",,1,,"no germ"
"Passiflora coccinea",,1,,"no germ"
"Passiflora edulis",,1,,"70-40-70"
"Passiflora edulis","B",,,"70-40-70"
"Passiflora incarnata","B",,,"40-70"
"Passiflora malformis",,1,,"125 4 d, 70"
"Passiflora mollissima",,1,,"125 4 d, 70"
"Passiflora vitafolia",,1,,"125 4 d, 70"
"Patersonia sp.",,,2,"empty"
"Patrinia gibbosa",,1,,"70L"
"Patrinia scabiosifolia",,1,,"70L"
"Paulownia tomentosum",,1,,"comment"
"Paulownia tomentosum","B",,,"70L"
"Pavonia lasiopetala",,,2,"extract from outer coat, puncture, 70D"
"Pedicularis rainierensis",,1,,"70 GA-3"
"Pedicularis rainierensis","B",,,"70D GA-3"
"Pediocactus peelesianaus",,"1c",,"70 GA-3"
"Pediocactus simpsoni",,"1c",,"70 GA-3"
"Pediocactus simpsoni","B",,,40
"Peganum harmela",,1,,"D-70"
"Pelargonium (hybrids)",,,2,"scarify, 70D"
"Pelecyphora aselliformis",,"1c",,"70 GA-3"
"Pelkovia sp.","B",,,"70D"
"Peltiphyllum peltatum",,1,,"70L"
"Peltoboykinia tellimoides","B",,,"40-70L"
"Peniocereus greggii transmontanus",,"1c",,"70 GA-3"
"Pennisetum alopecuroides","Bg",,,"D-70"
"Pennisetum villosum","Bg",,,"D-70"
"Penstemon acaulis","B",,,70
"Penstemon acuminatus","B",,,"40-70"
"Penstemon alpinus","B",,,"70 GA-3"
"Penstemon ambiguus",,1,,"70D"
"Penstemon ambiguus","B",,,70
"Penstemon angustifolius","B",,,"70-40-70"
"Penstemon arenicola","B",,,"40-70"
"Penstemon barbatus","B",,,70
"Penstemon brevicaulis","B",,,"70-40-70"
"Penstemon caerulea","B",,,70
"Penstemon caespitosus desertipictus","B",,,"70 GA-3"
"Penstemon centranthifolius",,1,,"70D"
"Penstemon cleburnei","B",,,"40-70"
"Penstemon cobaea",,,2,"70 GA-3"
"Penstemon cobaea","B",,,70
"Penstemon corymbosus",,1,,"70L"
"Penstemon crandalli","B",,,"70-40"
"Penstemon cyathophorus",,,2,"70 GA-3"
"Penstemon davidsonii","B",,,70
"Penstemon digitalis","B",,,"D-70L"
"Penstemon dolius","B",,,40
"Penstemon duchesnis","B",,,40
"Penstemon duchesuensis",,,2,"70D-40"
"Penstemon duchesuensis",,1,,"40-70D"
"Penstemon eatoni","B",,,40
"Penstemon eriantherus","B",,,"40-70"
"Penstemon flowersii",,,2,"70D-40"
"Penstemon flowersii",,1,,"40-70D"
"Penstemon flowersii","B",,,40
"Penstemon francisci-pennellii","B",,,"70-40"
"Penstemon frutescens","B",,,"70L"
"Penstemon gairdneri ssp. gairdneri","B",,,40
"Penstemon gairdneri ssp. oreganus","B",,,40
"Penstemon glaber","B",,,70
"Penstemon glabrescens","B",,,40
"Penstemon globosus","B",,,"70L"
"Penstemon goodrichii","B",,,40
"Penstemon gormani","B",,,70
"Penstemon gracilis","B",,,"OT"
"Penstemon grandiflora","B",,,"D-40"
"Penstemon hallii","B",,,70
"Penstemon harbouri",,,2,"70L"
"Penstemon harbouri",,1,,"70L"
"Penstemon heterophyllus",,,2,40
"Penstemon heterophyllus",,1,,"70L"
"Penstemon hirsutus","B",,,"40-70L"
"Penstemon hirsutus pygmaea","B",,,"70L"
"Penstemon humilis","B",,,"40-70"
"Penstemon hyacinthus","B",,,70
"Penstemon jamesii","B",,,70
"Penstemon janishae","B",,,40
"Penstemon johnsoniae","B",,,70
"Penstemon kunthii","B",,,40
"Penstemon laricifolius","B",,,"40-70"
"Penstemon leiophylla","B",,,"OT"
"Penstemon lemhiensis","B",,,40
"Penstemon lentus","B",,,40
"Penstemon linearioides","B",,,40
"Penstemon lyallii",,,2,"70L"
"Penstemon mensarum",,,2,"70 GA-3"
"Penstemon moffatii","B",,,40
"Penstemon monoensis",,,2,"70L-40"
"Penstemon monoensis",,1,,40
"Penstemon montanus","B",,,"40-70"
"Penstemon montanus ssp. idahoensis",,,2,"OT"
"Penstemon mucronatus","B",,,40
"Penstemon nitidus","B",,,"D-40"
"Penstemon ophianthus",,1,,"70D"
"Penstemon ophianthus","B",,,70
"Penstemon osterhouti","B",,,70
"Penstemon ovatus","B",,,70
"Penstemon pachyphyllus",,1,,"70 GA-3"
"Penstemon pachyphyllus","B",,,"70D GA-3"
"Penstemon palmeri","B",,,"OT"
"Penstemon paysoniorum","B",,,"40-70"
"Penstemon peckii","B",,,"OT"
"Penstemon pinifolius",,1,,70
"Penstemon pinifolius","B",,,"OT"
"Penstemon retroceus",,,2,40
"Penstemon retroceus",,1,,40
"Penstemon rupicola","B",,,70
"Penstemon scapoides",,,2,"40-70"
"Penstemon scapoides",,1,,"40-70D"
"Penstemon 'scarlet queen'",,,2,"70D"
"Penstemon 'scarlet queen'","B",,,70
"Penstemon scouleri","B",,,70
"Penstemon secundiflorus","B",,,"70 GA-3"
"Penstemon serrulatus","B",,,"OT"
"Penstemon smallii","B",,,"40-70L"
"Penstemon sp.","B",,,40
"Penstemon speciosus ssp. kennedyi","B",,,"70D GA-3"
"Penstemon teucrioides","B",,,70
"Penstemon tolmei","B",,,70
"Penstemon uintahensis",,,2,"OT"
"Penstemon uintahensis","B",,,"40-70D"
"Penstemon utahensis","B",,,40
"Penstemon virens","B",,,"D-40-70"
"Penstemon whippleanus","B",,,70
"Penstemon wilcoxii","B",,,40
"Penstemon wizlizenii","B",,,40
"Perilla frutescens",,,2,"55-75"
"Periploca graeca","B",,,"70-40-70"
"Pernettya macrostigma",,,2,"comment"
"Pernettya macrostigma",,1,,"70L"
"Pernettya macrostigma","B",,,"70L"
"Perovskia abrotanoides",,1,,"70D"
"Perovskia atriplicifolia",,,2,"70D"
"Perovskia atriplicifolia ",,1,,70
"Persea americana","B",,,"WC, suspend base in aqua"
"Petalonyx nitidus",,1,,"40-70D"
"Petrocoptis glaucifolia","B",,,70
"Petrocoptis hispanica","B",,,70
"Petrocoptis pyrenaica","B",,,70
"Petrophytum caespitosum","B",,,70
"Petroragia tunica",,1,,"70L"
"Petrorhagia saxifraga",,,2,"70L"
"Petroselinum crispum",,,2,"70D"
"Petroselinum hortense",,,2,"70D"
"Petroselinum hortense","B",,,70
"Petunia (hybrids)",,,2,"70D"
"Phacelia bipinnatifida",,,2,"70 GA-3"
"Phacelia campanularia","B",,,40
"Phacelia dubia","B",,,"70-40-OT"
"Phacelia grandiflora","B",,,70
"Phacelia purshii",,1,,"70D"
"Phacelia sericea","B",,,70
"Phacelia x 'lavender lady'","B",,,70
"Phalolepis nigricans",,,2,"70L-40-70L-40-70L"
"Phaseolus acutifolius",,1,,70
"Phaseolus vulgaris",,,2,"70D"
"Phellodendron amurense","B",,,"WC 7 d, extract, OT"
"Philadelphus coronarius","B",,,"D-70"
"Phlomis fruticosa","B",,,"70D"
"Phlomis samia",,1,,"70D"
"Phlomis tuberosa","B",,,70
"Phlox adsurgens","B",,,"comment"
"Phlox bifida","B",,,"comment"
"Phlox diffusa v. longistylis","B",,,70
"Phlox divaricata","B",,,"70-40-70-40-70"
"Phlox drummondi","B",,,70
"Phlox glaberrima",,1,,"70 GA-3"
"Phlox glaberrima","B",,,"D-40-70"
"Phlox hoodii","B",,,"40-70"
"Phlox longifolia","B",,,40
"Phlox multiflora","B",,,40
"Phlox paniculata","B",,,"OT"
"Phlox pilosa","B",,,"70-40-70-40-70"
"Phlox pulchra","B",,,"40-70-40-70"
"Phlox pulvinata","B",,,"40-70"
"Phlox scleranthifolia","B",,,"comment"
"Phlox speciosa",,1,,"70-40"
"Phlox speciosa","B",,,"40-70"
"Phlox stolonifera","B",,,"comment"
"Phoenicaulis cheiranthoides",,,2,"40-70D"
"Phoenicaulis cheiranthoides",,1,,"70D"
"Phoenix dactylifera",,,2,"70D"
"Phoenix dactylifera",,1,,"WC 3 d, 70D"
"Phoenix dactylifera","B",,,"WC, 70"
"Phoradendron flavescens","B",,,"70L"
"Phormium colensoi",,,2,"no germ"
"Phormium cookianum",,,2,"70L"
"Phormium tenax",,,2,"70L"
"Phormium tenax purpureum",,1,,"70L"
"Phormium tenax variegatum",,,2,"70D"
"Photinia villosa",,,2,"40-70D"
"Photinia villosa",,1,,"40-70D"
"Photinia villosa","B",,,"40-70"
"Phuopsis stylosa ",,,2,"70D"
"Phygelius aequalis",,,2,"70L"
"Phygelius aequalis",,1,,"70L"
"Phygelius capensis",,,2,"70L"
"Phygelius capensis",,1,,"70L"
"Phylica pubescens",,,2,"no germ"
"Phyllodoce coerulea","B",,,70
"Phyllodoce nipponica","B",,,"70L"
"Phyllostachys pubescens",,,2,"70L"
"Physalis alkekengi",,1,,"DS 3 y = dead"
"Physalis alkekengi","B",,,"WC 7 d, 70D GA-3"
"Physalis ixocarpa",,1,,"WC 1 d, 70L"
"Physalis virginiana","B",,,"WC 5 w, 70L"
"Physaria alpina","B",,,"OT"
"Physaria newberryi","B",,,70
"Physocarpus opulifolius ","B",,,"D-40-70"
"Physoplexis comosum","B",,,"70D GA-3"
"Physoptychis gnaphlodes",,1,,"70D"
"Physostegia virginiana alba","B",,,70
"Phyteuma charmellii","B",,,70
"Phyteuma haemispherica","B",,,70
"Phyteuma nigra","B",,,70
"Phyteuma scheuzeri","B",,,70
"Phyteuma serratum","B",,,"70D GA-3"
"Phytolacca americana","B",,,"WC 7 d, D-40-70"
"Phytolace dioica",,"1c",,"70 GA-3"
"Picea abies",,1,,"70D"
"Picea abies","B",,,"70D"
"Picea excelsa","B",,,70
"Picea mariana",,1,,"70D"
"Picea mariana","B",,,70
"Picea pungens",,,2,"70 GA-3"
"Picea pungens","B",,,"D-40-70"
"Picea rubra","B",,,"40-70"
"Pieris formosa",,,2,70
"Pieris japonica","B",,,"70L"
"Pilosella islandica",,1,,"70D"
"Pimelea prostrata",,1,,"40-70"
"Pimelea prostrata","B",,,"40-70D"
"Pimpinella anisum","B",,,70
"Pinellia ternata","B",,,"40-70"
"Pinguicula macroceras","B",,,"70L"
"Pinquicula vulgaris",,1,,"40-70L"
"Pinus aristata","B",,,"40-70"
"Pinus canadensis","B",,,"40-70"
"Pinus caribea","B",,,"40-70"
"Pinus cembra","B",,,"40-70"
"Pinus cembroides","B",,,"40-70"
"Pinus contorta","B",,,"40-70"
"Pinus coulteri","B",,,"40-70"
"Pinus densiflora","B",,,"40-70"
"Pinus echinata","B",,,"40-70"
"Pinus elliottii",,1,,"70D"
"Pinus excelsa","B",,,"40-70"
"Pinus flexilis","B",,,"40-70"
"Pinus insignis","B",,,"40-70"
"Pinus koraiensis","B",,,"40 5 m, 70"
"Pinus lambertiana","B",,,"40-70"
"Pinus monophylla","B",,,"40-70"
"Pinus monticola","B",,,"40-70"
"Pinus mugo","B",,,70
"Pinus palustris","B",,,"40-70"
"Pinus parviflora","B",,,"40-70"
"Pinus pinea","B",,,70
"Pinus poderosa","B",,,"40-70"
"Pinus pumila","B",,,"40-70"
"Pinus radiata","B",,,"40-70"
"Pinus resinosa","B",,,"40-70"
"Pinus rigida","B",,,"40-70"
"Pinus roxburghii","B",,,70
"Pinus sabiniana","B",,,"40-70"
"Pinus strobus","B",,,"70L-40-70D"
"Pinus sylvestris","B",,,70
"Pinus taeda","B",,,"40-70"
"Pinus thunbergii","B",,,"40-70"
"Pinus torreyana","B",,,"40-70"
"Pinus tuberculata","B",,,"40-70"
"Pinus virginiana","B",,,"40-70"
"Piptanthus nepalensis","B",,,70
"Pittosporum crassicaule",,1,,"70-40-70-40-70-40-70-40-70-40-70"
"Placeae ornata",,1,,"rotted"
"Plantago coronopus",,,2,"70L"
"Plantago coronopus",,1,,"70L"
"Plantago lanceolata",,,2,"70L"
"Plantago lanceolata",,1,,"70L"
"Plantago major",,,2,"70L"
"Plantago major",,1,,"70L"
"Plantago maritima",,1,,"70L"
"Plantago purshii",,,2,"70L"
"Plantago purshii",,1,,70
"Plantago serpentina",,1,,"70L"
"Plantago virginica",,1,,"70L"
"Platanus occidentalis","B",,,"OT"
"Platycodon grandiflora","B",,,"40-70"
"Pleiospilos bolusii",,1,,"70L"
"Pleiospilus bolusii",,,2,"70D"
"Pleuroginella brachyanthera","B",,,"OT"
"Pleurospermum brunonis",,1,,"70D"
"Plumbago capensis",,,2,"55-85"
"Plumeria emarginata",,1,,"70D"
"Podocarpus nivalis",,,2,"40-70D"
"Podocarpus nivalis",,1,,"no germ"
"Podophyllum emodi","B",,,"WC 7 d, D-70"
"Podophyllum hexandrum","B",,,"WC 7 d, D-70"
"Podophyllum peltatum","B",,,"WC 7 d, OT"
"Podophyllum pentaphyllum","B",,,"WC 7 d, D-70"
"Polanisia dodecandra",,1,,"70D"
"Polaskia chichipe",,"1c",,"70 GA-3"
"Polemonium acutiflorum","B",,,70
"Polemonium brandegii","B",,,70
"Polemonium caeruleum",,,2,"comment"
"Polemonium coeruleum","B",,,70
"Polemonium coeruleum alba",,1,,"70L"
"Polemonium coeruleum ssp. villosum","B",,,"70D"
"Polemonium delicatum","B",,,"D-40"
"Polemonium grayanum","B",,,"70L"
"Polemonium haydeni","B",,,70
"Polemonium mellitum","B",,,"70D"
"Polemonium pauciflorum",,,2,"comment"
"Polemonium pauciflorum","B",,,70
"Polemonium pulchellum","B",,,70
"Polemonium pulcherrimum v. calycinum","B",,,"70L"
"Polemonium reptans","B",,,"70-40-70-40"
"Polemonium vanbruntiae",,,2,"40-70D"
"Polemonium vanbruntiae","B",,,"40-70L"
"Polemonium viscosum","B",,,70
"Poliomintha incana",,1,,70
"Polygala brevifolia","B",,,"70-40-70D"
"Polygala calcarea","B",,,"70L"
"Polygala chamaebuxus","B",,,70
"Polygala lutea","B",,,"40-70L"
"Polygala nuttallii","B",,,"70-40-70"
"Polygala paucifolia",,1,,"70D"
"Polygala senega",,1,,"70L-40-70D"
"Polygonatum biflorum","B",,,"WC 7 d, OT"
"Polygonatum humile",,1,,"70D-40-70-40-70"
"Polygonatun glaberrimum","B",,,"OT"
"Polygonatun humile","B",,,"70D"
"Polygonum acifolium","B",,,"40-70"
"Polygonum acre","B",,,"40-70"
"Polygonum amphibium","B",,,"40-70"
"Polygonum aviculare","B",,,"40-70"
"Polygonum coccineum","B",,,"40-70"
"Polygonum cuspidatum","B",,,"70L"
"Polygonum hydropiperoides","B",,,"40-70"
"Polygonum lapathifolium","B",,,"40-70"
"Polygonum orientale",,,2,"comment"
"Polygonum orientale",,1,,"comment"
"Polygonum orientale","B",,,70
"Polygonum pennsylvanicum","B",,,"40-70"
"Polygonum scandens","B",,,"40-70"
"Polygonum virginianum","B",,,"40-70"
"Polyxena corymbosa",,,2,"70D"
"Polyxena corymbosa",,1,,"70D"
"Polyxena ensifolia",,,2,"70D"
"Polyxena ensifolia",,1,,"70D"
"Polyxena odorata",,,2,"70D"
"Polyxena odorata",,1,,"70D"
"Poncirus trifoliata","B",,,"WC 7 d, 70D"
"Pontederia cordata",,,2,"no germ"
"Popoviolimon turkominicum","B",,,40
"Populus gradidentata","B",,,70
"Populus tremuloides","B",,,70
"Porophyllum rudicale",,1,,"D-70"
"Portulaca grandiflora",,,2,"70D"
"Portulaca mundula",,,2,"GA-4 32-75 OS"
"Portulaca mundula",,1,,"70 GA-3"
"Potentilla argyrophylla","B",,,"70D"
"Potentilla atrosanguinea","B",,,"70L"
"Potentilla crantzii","B",,,"70D"
"Potentilla cuneata","B",,,"70D"
"Potentilla eriocarpa","B",,,"70D"
"Potentilla fruticosa","B",,,"70D"
"Potentilla megalantha","B",,,"70L"
"Potentilla nuttallii","B",,,"70D"
"Potentilla recta",,,2,"70L"
"Potentilla recta",,1,,"70L"
"Potentilla recta","B",,,"70D GA-3"
"Potentilla rupestris","B",,,"70L"
"Potentilla rupestrus",,,2,"70L"
"Potentilla salesoviana","B",,,"70D"
"Prasophyllum colensoi",,,2,"no germ"
"Pratia angulata",,,2,"70L"
"Primula algida","B",,,70
"Primula alpicola","B",,,70
"Primula alpicola violacea","B",,,70
"Primula anisodora","B",,,70
"Primula apoclita","B",,,70
"Primula aurantiaca","B",,,70
"Primula auricula","B",,,70
"Primula auriculata","B",,,70
"Primula beesiana","B",,,70
"Primula bulleyana",,,2,"DS 5 y = dead"
"Primula bulleyana","B",,,70
"Primula burmanica","B",,,70
"Primula buryana","B",,,"70L"
"Primula calycina","B",,,70
"Primula capitata","B",,,70
"Primula chionantha","B",,,70
"Primula chungensis","B",,,70
"Primula clusiana","B",,,70
"Primula cockburniana","B",,,"40-70"
"Primula cortusoides","B",,,"40-70"
"Primula cuneifolia","B",,,70
"Primula darialica","B",,,70
"Primula denticulata","B",,,"40-70"
"Primula dowensis",,1,,70
"Primula elatior","B",,,"70-40-70"
"Primula elliptica","B",,,70
"Primula ellisiae","B",,,70
"Primula erosa","B",,,70
"Primula farinosa","B",,,70
"Primula firmipes","B",,,70
"Primula flexuosa","B",,,40
"Primula florindae",,,2,"DS 3 y = dead"
"Primula florindae","B",,,"70L"
"Primula forrestii",,,2,"DS 7 y = dead"
"Primula forrestii",,1,,"comment"
"Primula forrestii","B",,,"70L"
"Primula frondosa",,,2,"DS 6 y = dead"
"Primula frondosa","B",,,70
"Primula gambeliana","B",,,70
"Primula geraniifolia","B",,,"70-40-70"
"Primula glutinosa","B",,,70
"Primula halleri","B",,,70
"Primula helodoxa","B",,,70
"Primula heucherifolia","B",,,70
"Primula iljinski","B",,,"70L"
"Primula integrifolia","B",,,70
"Primula intercedens","B",,,"40-70"
"Primula involucrata","B",,,70
"Primula ioessa","B",,,70
"Primula japonica","B",,,"40-70"
"Primula juliae","B",,,70
"Primula kaufmanniana","B",,,70
"Primula kisoana",,1,,"DS 2 y = dead"
"Primula kisoana","B",,,"70L"
"Primula laurentiana","B",,,70
"Primula luteola","B",,,70
"Primula macrophylla","B",,,"no germ"
"Primula maguerei","B",,,70
"Primula malacoides",,,2,"60L-75L"
"Primula malacoides","B",,,70
"Primula marginata","B",,,70
"Primula melanops","B",,,70
"Primula minima","B",,,70
"Primula minutissima","B",,,70
"Primula modesta","B",,,"OT"
"Primula muscarioides","B",,,70
"Primula nevadensis",,,2,"70D"
"Primula nevadensis",,1,,"70D"
"Primula nutans","B",,,70
"Primula obconica","B",,,70
"Primula pamirica","B",,,"D-70"
"Primula parryi","B",,,"40-70"
"Primula poissoni","B",,,70
"Primula polyneura",,,2,"DS 6 y = dead"
"Primula polyneura","B",,,70
"Primula prolifera","B",,,70
"Primula pulverulenta","B",,,70
"Primula pulvurea","B",,,"70L"
"Primula reidii","B",,,70
"Primula reticulata","B",,,70
"Primula rosea","B",,,70
"Primula rotundifolia",,1,,"comment"
"Primula rotundifolia","B",,,"70L"
"Primula rusbyi","B",,,70
"Primula scandinavica","B",,,70
"Primula scotica","B",,,70
"Primula secundiflora","B",,,70
"Primula serratifolia","B",,,70
"Primula sieboldi","B",,,"70D GA-3"
"Primula sikkimensis","B",,,70
"Primula sinoplantaginea","B",,,70
"Primula sinopurpurea","B",,,70
"Primula spectabilis","B",,,"70-40-70"
"Primula specuicola",,,2,"40-70D"
"Primula specuicola",,1,,"40-70D"
"Primula stuartii","B",,,70
"Primula suffrutescens","B",,,70
"Primula tschuktschorum","B",,,70
"Primula veris","B",,,"70D"
"Primula vernales (hybrids)","B",,,"40 GA-3"
"Primula verticillata","B",,,"70L"
"Primula vialli","B",,,70
"Primula violacea","B",,,"70-40-70"
"Primula viscosa","B",,,70
"Primula waltoni","B",,,70
"Primula warshenewskiana","B",,,70
"Primula wilsoni","B",,,70
"Primula yargongensis","B",,,70
"Prinsepia sinensis","B",,,"WC 14 d, crack, 70"
"Protea longifolia",,,2,"rotted"
"Protea mundii",,,2,"rotted"
"Protea repens",,,2,40
"Prunella vulgaris",,1,,"70L"
"Prunella webbiana","B",,,70
"Prunus allegheniensis","B",,,"WC 7 d, OT"
"Prunus armenaica",,1,,"extract, WC, 70"
"Prunus armenaica","B",,,"WC 7 d, extract, 70"
"Prunus avium v. juliana","B",,,"WC 7 d, 70-40-70-70-40-70"
"Prunus 'bing cherry'",,,2,"crack, 70D-40-70D"
"Prunus communis",,1,,"extract, OT"
"Prunus 'golden beauty'",,,2,"40-70D-40-70D"
"Prunus 'golden beauty'",,1,,"extract, 40"
"Prunus serotina","B",,,"WC 7 d, 40-70-40-70"
"Prunus serrulata","B",,,"WC 7 d, 70-40-70-40-70-40-70-40"
"Prunus sp.",,1,,"40-70-40-70"
"Psathyrotes pilifera",,1,,40
"Pseudomertensia nemorosa","B",,,70
"Pseudomuscari azureum ",,,2,40
"Pseudomuscari azureum album",,,2,40
"Pseudotaenidia montana","B",,,70
"Pseudotsuga menziesii","B",,,"70D"
"Psidium guajava",,,2,"70D"
"Psychotria nervosa",,,2,"70D"
"Psychotria nervosa",,1,,70
"Psychrogeton andryaloides","B",,,70
"Ptelea isophylla","B",,,"40-70"
"Ptelea trifoliata",,,2,"comment"
"Ptelea trifoliata",,1,,"70 GA-3"
"Ptelea trifoliata","B",,,"40-70"
"Pterocephalus perennis",,1,,"70D"
"Pterostyrax hispidus",,1,,"70 GA-3"
"Ptilotrichum coccineum",,1,,"70D"
"Ptilotrichum macrocarpum","B",,,40
"Ptilotrichum spinosum",,1,,"empty"
"Pueraria lobota",,1,,"comment"
"Pulsatilla alba",,,2,"rotted"
"Pulsatilla albana","B",,,70
"Pulsatilla ambigua","B",,,"OT"
"Pulsatilla bungeana","B",,,"OT"
"Pulsatilla campanella","B",,,70
"Pulsatilla grandis",,,2,"70D"
"Pulsatilla grandis","B",,,"OT"
"Pulsatilla montana",,,2,"rotted"
"Pulsatilla occidentalis","B",,,"OT"
"Pulsatilla patens","B",,,70
"Pulsatilla pratensis","B",,,"OT"
"Pulsatilla sulphurea","B",,,"OT"
"Pulsatilla turczaminovii","B",,,"70D"
"Pulsatilla vernalis","B",,,"OT"
"Pulsatilla vulgaris","B",,,70
"Pulsatilla vulgaris v. zimmermannii","B",,,"70D"
"Pulsatilla wallichianum","B",,,70
"Punica granatum",,,2,"scrape, WC 7 d, 70D"
"Punica granatum",,1,,"scrape, WC 7 d, 70D"
"Punica granatum","B",,,"comment"
"Purshia mexicana v. stansburyana",,1,,"70L"
"Purshia tridentata",,1,,40
"Puschkinia scilloides","B",,,"70-40"
"Putoria calabrica",,,2,"70L-40-70L-40-70L"
"Pycnanthemum incanum",,1,,"D-70L"
"Pycnanthemum incanum","B",,,"70D GA-3"
"Pyracantha lalandi","B",,,70
"Pyrola minor",,1,,"no germ"
"Pyrosia serpens",,,2,"empty"
"Pyrrhocactus bulbocalyx",,"1c",,"70 GA-3"
"Pyrrhocactus sanjuanensis",,"1c",,"70 GA-3"
"Pyrrhocactus umadeave",,"1c",,"70 GA-3"
